time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4,reward
0.08,10.013153441729273,9.990361955012938,10.078048879553615,3.3987036516613394,3.41346617330424,0.0,0.5459123851657472,-0.22452969094558317,1.7475229767023692,23.831765920349422,23.834175750508706,0.0,0.0,1200.0,0.0,1199.9327054405812,-0.34055928609257263
0.16,10.111737454670182,9.964597323419406,10.278179985719692,3.973843866292862,3.8368081139035564,0.0,1.2256328804502619,-0.6844127426820623,2.558063057638882,34.95564987470841,34.909935990363394,0.0,63.44190147627265,1200.0,0.003140146204531581,1199.9726473333553,0.7612140066293648
0.23999999999999996,10.281027185212176,9.934007198118072,10.523196907508243,1.7553602879849493,1.646134198677725,0.0,1.9286926292019495,-0.0014730839137615526,3.6463505573856243,37.75753569109354,37.74835559602359,0.0,0.0,1200.0,0.004653068208165786,1199.9859565102051,0.90850389475535
0.32,10.354913435250689,9.919949109070027,10.84035152362013,4.845327466225374,4.736925833857001,0.0,1.193148748708931,0.180286911879453,4.598660553185992,38.31722396014856,38.315516883937796,0.0,0.008276627035694201,1200.0,0.0,1199.998308643022,0.9821971616403193
0.4000000000000001,10.49277828665776,9.949028546531387,11.187148149545152,3.6046891539794395,1.5250021945802485,0.0,1.6291298520029978,0.45725495282090894,4.431470526474316,21.397760739196347,38.42274912386276,0.0,0.00808276452843134,1200.0,0.0,0.0,0.9927581690166556
0.48000000000000015,10.579033865614408,9.974031382952427,11.49963501157131,3.966597124006233,4.599684963741796,0.0,1.1215696847142156,0.003458861247789824,3.7037446657680704,15.108569026143197,38.4428040850516,0.0,0.014517100117916256,1200.0,0.0,0.0,0.9807522391709065
0.5600000000000002,10.7613852763984,9.99970525175186,11.813268524070521,5.45811188892219,1.3920758283256456,0.0,2.2707472551724943,0.8377598556519371,4.543947262199934,31.903623702849497,38.446547156999394,0.0,0.015513923083808345,1200.0,0.0,1199.9813502523612,0.9853005088854876
0.6400000000000002,10.928294819723542,10.055612257516684,12.161060812250367,3.7049750135131827,0.5803563844600728,0.0,2.32775592308738,0.19541296239004013,4.063408585676895,19.401980955285055,21.444308625679255,0.0,1200.0,1200.0,0.0,1.1892670730016104,0.9935002534877991
0.7200000000000003,11.141519579859375,10.033280480152284,12.418429840859567,1.2894989466983677,6.158947678137428,0.0,3.56364685467061,0.01059353873201252,3.1527186978280954,33.51887132758204,34.20847076911555,0.0,0.012068408527935223,1200.0,0.0,1199.989617470964,0.939773900997636
0.8000000000000004,11.351804234247824,10.153858761147102,12.676329156553862,0.10095237715194116,4.089266964398536,0.0,0.9346689719840711,2.0999041545886756,3.37091701893364,37.45037104419214,20.175068237962428,0.0,1200.0,1200.0,0.0,1199.9845234251698,0.959769605811932
0.8800000000000004,11.46897582151319,10.301919284077567,12.897635023574072,2.0198205317294047,6.199587007951433,0.0,1.8744941291387094,2.0333824816517962,2.3469021271361217,21.15126182498748,33.78570797312165,0.0,0.0,1200.0,0.0,4.772832217119895,0.8719124655482215
0.9600000000000005,11.536796425547376,10.539488315460734,13.05485198591432,1.95334708135581,2.949615858857971,0.0,-0.3696819257738124,2.227169888159434,2.552600401642015,34.11159414406707,20.04019336516522,0.0,1199.966996208922,1200.0,0.0,1199.970130089276,0.5940328926910465
1.0400000000000005,11.47578239213003,10.698262098769897,13.268220242776586,0.2987574603995835,5.364501572011697,0.0,-1.1402735098209436,2.677878915371184,1.9685532984045704,37.57875220468933,33.73970915312576,0.0,0.0,1200.0,0.0,1199.9823917218037,0.851438933770751
1.1200000000000006,11.377164719747253,10.928744202451705,13.453800627518998,3.4018122193488587,3.9962034896310463,0.0,-1.8490567623454193,2.4255790922513993,2.836693486903567,38.260004162547666,37.49892761219144,0.0,0.0,1200.0,0.0,1199.1187711285706,0.8354916718094327
1.2000000000000006,11.334452460007515,11.10560794040732,13.696733203220026,0.188981434112808,0.8321727353789736,0.0,0.1720388800910175,1.3863747804543554,3.413752744960718,38.411976144984315,38.2677339386508,0.0,0.0,1200.0,0.0,1199.986063825382,0.9573083428431108
1.2800000000000007,11.24206223937561,11.199304091519622,13.987276664890693,3.2632006215221843,3.9026349988926974,0.0,-1.9409958688141904,0.34151537595246517,3.970826814554921,38.44044898669017,38.41368401512762,0.0,0.0,1199.9959272332212,0.0,1199.9868253448687,0.9874904455693628
1.3600000000000008,11.141602997730336,11.24048839353951,14.287991902531127,5.1326940336159375,0.693754889263662,0.0,-0.8112285479575856,1.0399643206154452,3.2161855814191265,22.235674491004648,38.44111137358934,0.0,0.0,1200.0,0.0,250.58717995894088,0.9848972020405045
1.4400000000000008,10.973573219989445,11.274462116391774,14.535380563647822,2.7244404425565953,3.769252561635481,0.0,-3.015203904537447,-0.02175328471512844,2.3140164828193837,34.46303356462598,38.44623132152302,0.0,0.0,1200.0,0.0,1199.999089454475,0.9360977204304501
1.520000000000001,10.833909489928446,11.247977638632038,14.754119969251043,0.8208423397209117,0.5618041108092591,0.0,-0.7625717848916846,-0.5632251781410567,3.365144367162281,37.654001807747115,38.447186577056264,0.0,0.0,1200.0,0.0,1199.991944237487,0.9351375723901836
1.600000000000001,10.675096686723059,11.240637939995803,15.043997846063801,3.8715905405354043,3.637586170692101,0.0,-3.010591006084872,-0.16121139324786793,4.193021326088634,38.04461259915001,38.44736478666197,0.0,0.0,1200.0,0.0,1190.3102831334802,0.9883535001799743
1.680000000000001,10.530546356898668,11.266229620999635,15.403150273415353,0.6611060007235974,0.43019137654026807,0.0,-0.7182522545420846,0.2159036192129954,5.023760751961272,38.371507401173936,38.44739803230466,0.0,0.0,1200.0,0.0,1199.9897888325129,0.9980007487163944
1.7600000000000011,10.380969230719513,11.32265532902362,15.833000063825864,3.7338661236743924,3.5059834672324968,0.0,-2.997788383067105,0.5984714647014111,5.8663561767829515,38.4331757931523,38.447404234377736,0.0,0.0,1200.0,0.0,1199.9979473531296,0.9996806825940283
1.8400000000000012,10.230532595409839,11.410212235637292,16.331222890601204,0.525818081092897,0.2985905450874746,0.0,-0.7060098501322662,0.9662027525935084,6.666894516671004,38.44475042748864,38.44740539139209,0.0,0.0,1200.0,0.0,1200.0,0.9999450004254289
1.9200000000000013,10.090085319267759,11.52696316044367,16.898326837165076,3.6014852194011873,3.3743818897578315,0.0,-2.955938575247184,1.3540128759648131,7.502075219419252,38.44691029507533,38.44737822467634,0.0,0.0,1199.998949347686,0.0,1200.0,0.9999910476126599
2.0000000000000013,9.934423143093703,11.674424007616064,17.531710442371566,0.39406887952310754,0.16698773327743766,0.0,-0.7054402874922776,1.7133129431106013,8.259626296962129,38.447313244887994,38.447400539206825,0.0,0.0,1200.0,0.0,1200.0,0.9999983940062515
2.0800000000000014,9.803492193671126,11.84958649422903,18.231201426217595,3.469856947082686,3.2427799429430664,0.0,-2.8889018604036663,2.107724166297102,9.088573869910258,38.44738841702102,38.447404702047486,0.0,0.0,1200.0,0.0,1200.0,0.9999997265540742
2.1600000000000015,9.643361786621703,12.055114709183025,18.994632321616983,0.2624632742815898,0.03538704299335649,0.0,-0.7140634453430655,2.453443694691241,9.790026343251084,38.44740244061878,38.4474054786372,0.0,0.0,1200.0,0.0,1200.0,0.9999999483126741
2.2400000000000015,9.522150498948285,12.286500703251411,19.820517544140454,3.3382555741858972,3.111179487079781,0.0,-2.8008380227617744,2.8497106918118646,10.614753043462414,38.44740505676128,38.4474056235122,0.0,0.0,1200.0,0.0,1200.0,0.9999999785455328
2.3200000000000016,9.3583942397291,12.547880623730157,20.707953262039208,0.13086269107070692,6.186971938041916,0.0,-0.7305071039446567,3.180522068511995,11.2476485650625,38.44740554481006,38.44740565053904,0.0,0.0,1200.0,0.0,1200.0,0.9999999807005332
2.4000000000000017,9.24692836226885,12.832962721551226,21.65336343885212,3.20665513829767,2.9795780498800593,0.0,-2.6944390139909213,3.57088073194505,12.068337414505741,38.44740563585693,38.44737982437852,0.0,0.0,1199.9990088723562,0.0,1200.0,0.9999999828703932
2.4800000000000018,9.080449656928165,13.147649276068305,22.65803366249391,6.2824475898456775,6.055369276492,0.0,-0.7554378840278938,3.890862140818247,12.624468660386537,38.44740565284198,38.447400837636025,0.0,0.0,1200.0,0.0,1200.0,0.9999999847513206
2.560000000000002,8.978594732037873,13.483653806841373,23.715462338343553,3.075054735020206,2.8479761931410774,0.0,-2.570139925560034,4.26470777222117,13.438687468694958,38.44740565601059,38.44740475772029,0.0,0.0,1200.0,0.0,1200.0,0.9999999865566799
2.640000000000002,8.810327433260648,13.848837933388936,24.830074837720307,6.15084686968817,5.923768603013151,0.0,-0.7911320324820971,4.5817960872596295,13.917487460044674,38.44739771106311,38.44740548902312,0.0,0.0,1200.0,0.0,1199.9996951345397,0.9999999880907693
2.720000000000002,8.717812796844264,14.232825399576836,25.991614752522445,2.9434495192506223,2.716374937815802,0.0,-2.426878364522748,4.92602393324947,14.719393443112425,38.447301179751484,38.44738556057092,0.0,0.0,1199.999230122762,0.0,1199.9960481525031,0.9999999895093726
2.800000000000002,8.548692929892281,14.645484116492183,27.20853760225711,6.019237014440122,5.792166436638922,0.0,-0.8399052195558305,5.249055856086177,15.129034706170712,38.4473861662287,38.44740190773965,0.0,0.0027573925452239433,1200.0,0.0,1200.0,0.9999999906961836
2.880000000000002,8.46513374992513,15.074421603312839,28.46609055031285,2.8118410620819674,2.584771231531766,0.0,-2.2639045346506927,5.549195184358597,15.908550840497087,38.44737367633276,38.44737661353395,0.0,0.0,1200.0,0.0,1200.0,0.9999999917609518
2.960000000000002,8.296081762670234,15.531379574258498,29.77749985719519,5.887624175649638,5.660554484594382,0.0,-0.902408874825135,5.885233028607391,16.26443649708264,38.447297354897984,38.44729790295145,0.0,0.001843332187794023,1200.0,0.0,1200.0,0.9999999926398802
3.0400000000000023,8.220988275383709,16.002223347152498,31.122953940514446,2.6802048471136786,2.453135182112991,0.0,-2.0823916566978173,6.12756947041089,17.006755392723477,38.4471043379409,38.44710444020361,0.0,0.0024707353139550685,1200.0,0.0,1200.0,10.99999999287579
